,iter,total_loss,loss_b,loss_v
0,0,43.67243957519531,1.0331913232803345,42.63924789428711
1,10,43.3377685546875,0.7633575201034546,42.57440948486328
2,20,42.73882293701172,0.3646589517593384,42.37416458129883
3,30,41.56759262084961,0.005677833687514067,41.56191635131836
4,40,38.78789138793945,0.5245776176452637,38.26331329345703
5,50,28.889480590820312,1.157599687576294,27.73188018798828
6,60,15.559435844421387,0.3714239001274109,15.18801212310791
7,70,8.150734901428223,0.005798547528684139,8.144936561584473
8,80,6.906432628631592,0.08356925845146179,6.822863578796387
9,90,6.859498023986816,0.13631612062454224,6.72318172454834
10,100,6.5026021003723145,0.09771783649921417,6.404884338378906
11,110,6.320026397705078,0.05740413814783096,6.262622356414795
12,120,6.17708683013916,0.03495165705680847,6.142135143280029
13,130,6.013846397399902,0.02156808413565159,5.992278099060059
14,140,5.852540969848633,0.01059369184076786,5.841947078704834
15,150,5.672677993774414,0.0029516532085835934,5.669726371765137
16,160,5.468432903289795,0.0006231858860701323,5.467809677124023
17,170,5.232676029205322,0.0018270468572154641,5.230848789215088
18,180,4.956996917724609,0.003538164310157299,4.953458786010742
19,190,4.63753080368042,0.0035297349095344543,4.6340012550354
20,200,4.290680885314941,0.0015370585024356842,4.289144039154053
21,210,3.921975612640381,0.0009693758911453187,3.921006202697754
22,220,3.585468292236328,0.005783726926892996,3.5796844959259033
23,230,3.299149513244629,0.016642959788441658,3.2825064659118652
24,240,3.068286657333374,0.030293218791484833,3.0379934310913086
25,250,2.884932279586792,0.042710885405540466,2.84222149848938
26,260,2.735710859298706,0.05186791345477104,2.683842897415161
27,270,2.6040146350860596,0.05757103115320206,2.5464437007904053
28,280,2.4783060550689697,0.061039067804813385,2.417267084121704
29,290,2.3489928245544434,0.06321321427822113,2.2857797145843506
30,300,2.2109873294830322,0.06426792591810226,2.146719455718994
31,310,2.071312427520752,0.06433343887329102,2.006978988647461
32,320,1.8900293111801147,0.06239990144968033,1.8276294469833374
33,330,1.6901280879974365,0.05904937535524368,1.6310787200927734
34,340,1.471332311630249,0.05422835052013397,1.4171040058135986
35,350,1.2364234924316406,0.047728318721055984,1.1886951923370361
36,360,0.9963936805725098,0.03995462507009506,0.9564390778541565
37,370,0.7478475570678711,0.0309903547167778,0.7168571949005127
38,380,0.5363137125968933,0.02203918620944023,0.514274537563324
39,390,0.40644726157188416,0.013818453997373581,0.39262881875038147
40,400,0.2548198401927948,0.007417912594974041,0.24740193784236908
41,410,0.17830243706703186,0.003078327514231205,0.17522411048412323
42,420,0.12382951378822327,0.0007906986866146326,0.12303881347179413
43,430,0.09702632576227188,5.254953430267051e-05,0.09697377681732178
44,440,0.08063416928052902,0.00020434106409084052,0.08042982965707779
45,450,0.07174123823642731,0.0006415648385882378,0.0710996761918068
46,460,0.06480992585420609,0.0009912264067679644,0.06381870061159134
47,470,0.059125110507011414,0.00111553561873734,0.05800957605242729
48,480,0.06843370199203491,0.0010664009023457766,0.0673673003911972
49,490,0.07803503423929214,0.0008429395966231823,0.07719209790229797
50,500,0.055105775594711304,0.0006570701953023672,0.05444870516657829
51,510,0.04488227143883705,0.0004742586752399802,0.04440801218152046
52,520,0.040123019367456436,0.00034460207098163664,0.039778418838977814
53,530,0.03701091930270195,0.0002551224024500698,0.036755796521902084
54,540,0.03429785370826721,0.00018927146447822452,0.03410858288407326
55,550,0.031964655965566635,0.00014085702423471957,0.03182379901409149
56,560,0.030060335993766785,0.0001044214004650712,0.029955914244055748
57,570,0.028337132185697556,7.571181777166203e-05,0.028261421248316765
58,580,0.02681019715964794,5.349793718778528e-05,0.02675670012831688
59,590,0.02545458823442459,3.6170393286738545e-05,0.025418417528271675
60,600,0.0242612287402153,2.3244112526299432e-05,0.02423798479139805
61,610,0.023497335612773895,1.3722215953748673e-05,0.02348361350595951
62,620,0.07790406048297882,1.8327182260691188e-05,0.07788573205471039
63,630,0.02152429334819317,3.2297621146426536e-06,0.021521063521504402
64,640,0.02077961154282093,5.841322945343563e-07,0.020779026672244072
65,650,0.02030470222234726,2.2938593247090466e-07,0.020304473116993904
66,660,0.019553665071725845,7.241159210025216e-07,0.019552940502762794
67,670,0.01890508271753788,1.6455599052278558e-06,0.01890343800187111
68,680,0.01845448464155197,2.7431033231550828e-06,0.018451740965247154
69,690,0.01798935979604721,3.863230631395709e-06,0.017985496670007706
70,700,0.017499005421996117,5.009467713534832e-06,0.017493996769189835
71,710,0.01710759848356247,6.458268217102159e-06,0.017101140692830086
72,720,0.0167315024882555,8.135176358337048e-06,0.01672336645424366
73,730,0.01638251170516014,9.60130273597315e-06,0.016372909769415855
74,740,0.016056761145591736,1.1032099791918881e-05,0.01604572869837284
75,750,0.015749948099255562,1.2234597306814976e-05,0.015737714245915413
76,760,0.015461319126188755,1.3274975572130643e-05,0.015448044054210186
77,770,0.015192524529993534,1.4137704056338407e-05,0.015178387053310871
78,780,0.015613384544849396,1.4701541658723727e-05,0.015598682686686516
79,790,0.10117661952972412,3.61268685082905e-05,0.10114049166440964
80,800,0.03253542259335518,1.91269919014303e-05,0.032516296952962875
81,810,0.023055460304021835,1.9250199329690076e-05,0.023036209866404533
82,820,0.0171258132904768,1.8257229385199025e-05,0.017107555642724037
83,830,0.01467309333384037,1.787648034223821e-05,0.014655216597020626
84,840,0.013910744339227676,1.650020931265317e-05,0.013894244097173214
85,850,0.013580008409917355,1.5573619748465717e-05,0.013564434833824635
86,860,0.013333621434867382,1.5050826732476708e-05,0.013318570330739021
87,870,0.013111716136336327,1.498173878644593e-05,0.013096733950078487
88,880,0.01293189451098442,1.5047270608192775e-05,0.012916847132146358
89,890,0.012771088629961014,1.4980121704866178e-05,0.012756108306348324
90,900,0.012611341662704945,1.4718634702148847e-05,0.012596623040735722
91,910,0.012459603138267994,1.4358754924614914e-05,0.012445244006812572
92,920,0.012313398532569408,1.3961565855424851e-05,0.012299437075853348
93,930,0.01217207033187151,1.3551670235756319e-05,0.01215851865708828
94,940,0.012035741470754147,1.3158311048755422e-05,0.012022582814097404
95,950,0.011904018931090832,1.2757054719259031e-05,0.011891261674463749
96,960,0.011776654049754143,1.2350486940704286e-05,0.011764303781092167
97,970,0.011653764173388481,1.193547996081179e-05,0.01164182834327221
98,980,0.011542868800461292,1.1527541573741473e-05,0.011531340889632702
99,990,0.013385577127337456,1.1834943506983109e-05,0.013373741880059242
100,1000,0.0573483482003212,2.4528133508283645e-05,0.057323820888996124
101,1010,0.02860511839389801,1.8986633222084492e-05,0.0285861324518919
102,1020,0.01219844352453947,1.4275403373176232e-05,0.012184168212115765
103,1030,0.011382120661437511,1.2934644473716617e-05,0.011369186453521252
104,1040,0.011643512174487114,1.0323961760150269e-05,0.011633188463747501
105,1050,0.011227444745600224,8.365575013158377e-06,0.011219079606235027
106,1060,0.010902675800025463,7.209064278868027e-06,0.010895466431975365
107,1070,0.010717080906033516,6.954634500289103e-06,0.010710126720368862
108,1080,0.010593934915959835,6.95665403327439e-06,0.010586977936327457
109,1090,0.010499718599021435,6.907817805767991e-06,0.010492810979485512
110,1100,0.010421046987175941,6.640866104135057e-06,0.010414405725896358
111,1110,0.010344711132347584,6.306841896730475e-06,0.010338404215872288
112,1120,0.01026961114257574,5.977713954052888e-06,0.010263632982969284
113,1130,0.010198194533586502,5.702208000002429e-06,0.010192492045462132
114,1140,0.010128718800842762,5.452544883155497e-06,0.010123265907168388
115,1150,0.010061568580567837,5.212365067563951e-06,0.010056355968117714
116,1160,0.009996535256505013,4.967851509718457e-06,0.009991567581892014
117,1170,0.009933794848620892,4.728509338747244e-06,0.009929066523909569
118,1180,0.0098729208111763,4.494817403610796e-06,0.009868426248431206
