,iter,total_loss,loss_b,loss_v
0,0,9.570490837097168,0.9600374698638916,8.610453605651855
1,10,9.261238098144531,0.653544545173645,8.607693672180176
2,20,8.851516723632812,0.26336145401000977,8.588155746459961
3,30,8.48865032196045,0.0017385367536917329,8.48691177368164
4,40,8.281363487243652,0.10163554549217224,8.179727554321289
5,50,7.293534755706787,0.06954522430896759,7.223989486694336
6,60,3.759035348892212,0.0004942264640703797,3.7585411071777344
7,70,3.074172258377075,0.07886045426130295,2.995311737060547
8,80,2.804034471511841,0.04997957870364189,2.7540547847747803
9,90,2.70206356048584,0.0037184443790465593,2.698345184326172
10,100,2.5664870738983154,0.00019435389549471438,2.5662927627563477
11,110,2.321312665939331,0.00033628405071794987,2.320976495742798
12,120,2.1295502185821533,0.002253331243991852,2.1272969245910645
13,130,2.013613224029541,0.002683638595044613,2.010929584503174
14,140,1.8182568550109863,0.0010973896132782102,1.8171594142913818
15,150,1.5931622982025146,0.008829004131257534,1.5843333005905151
16,160,1.3875576257705688,0.020032690837979317,1.3675249814987183
17,170,1.2360081672668457,0.030706848949193954,1.205301284790039
18,180,1.1354104280471802,0.026298092678189278,1.1091123819351196
19,190,1.06320059299469,0.026775535196065903,1.0364251136779785
20,200,0.9971303939819336,0.028979100286960602,0.9681512713432312
21,210,0.9289621710777283,0.028886990621685982,0.9000751972198486
22,220,0.8559488654136658,0.02699309214949608,0.8289557695388794
23,230,0.773941695690155,0.025585412979125977,0.748356282711029
24,240,0.6773154735565186,0.025529392063617706,0.6517860889434814
25,250,0.5633933544158936,0.025574974715709686,0.5378183722496033
26,260,0.44104665517807007,0.02525913715362549,0.4157875180244446
27,270,0.3310346007347107,0.02182651497423649,0.30920809507369995
28,280,0.2330486923456192,0.013497119769454002,0.21955157816410065
29,290,0.14130717515945435,0.0058227600529789925,0.13548441231250763
30,300,0.08034911006689072,0.0027584275230765343,0.07759068161249161
31,310,0.04878859221935272,0.0007418951718136668,0.048046696931123734
32,320,0.03731396794319153,5.770768257207237e-05,0.037256259471178055
33,330,0.03380083665251732,2.4353161279577762e-05,0.03377648442983627
34,340,0.0325312502682209,8.107186886263662e-07,0.03253043815493584
35,350,0.03179274871945381,3.369510068296222e-06,0.031789381057024
36,360,0.031156077980995178,3.6303856632002862e-06,0.031152447685599327
37,370,0.030552050098776817,7.623477813467616e-06,0.030544426292181015
38,380,0.029975829645991325,8.063268069236074e-06,0.029967766255140305
39,390,0.02942531928420067,6.943574589968193e-06,0.029418375343084335
40,400,0.028898244723677635,6.990647761995206e-06,0.02889125421643257
41,410,0.028391223400831223,6.58400267639081e-06,0.02838463895022869
42,420,0.027900947257876396,6.3927386690920684e-06,0.027894554659724236
43,430,0.027424747124314308,6.256107553781476e-06,0.02741849049925804
44,440,0.0269607100635767,5.990850240777945e-06,0.02695471979677677
45,450,0.026507345959544182,5.851108653587289e-06,0.026501495391130447
46,460,0.026063576340675354,5.668037374562118e-06,0.026057908311486244
47,470,0.025628508999943733,5.450757271319162e-06,0.025623058900237083
48,480,0.025201620534062386,5.217347734287614e-06,0.02519640326499939
49,490,0.02478242851793766,4.9584859880269505e-06,0.024777470156550407
50,500,0.02437065728008747,4.696300038631307e-06,0.02436596155166626
51,510,0.0239659883081913,4.430547960510012e-06,0.02396155707538128
52,520,0.023568302392959595,4.170071861153701e-06,0.023564131930470467
53,530,0.023177368566393852,3.922227733710315e-06,0.023173445835709572
54,540,0.022792873904109,3.693288817885332e-06,0.022789180278778076
55,550,0.022414889186620712,3.4838249121094123e-06,0.02241140604019165
56,560,0.022043198347091675,3.2909258607105585e-06,0.022039907053112984
57,570,0.021677490323781967,3.1201154797599884e-06,0.021674370393157005
58,580,0.021317599341273308,2.9689240363950375e-06,0.021314630284905434
59,590,0.020963314920663834,2.8363033379719127e-06,0.020960478112101555
60,600,0.020614419132471085,2.724659452724154e-06,0.02061169408261776
61,610,0.020270664244890213,2.6284017167199636e-06,0.020268036052584648
62,620,0.019931983202695847,2.550578756199684e-06,0.01992943324148655
