,iter,total_loss,loss_b,loss_v
0,0,4.261176586151123,1.039236068725586,3.221940517425537
1,10,3.983534336090088,0.7711349725723267,3.2123992443084717
2,20,3.523646354675293,0.34627091884613037,3.177375555038452
3,30,3.0408616065979004,0.000841536617372185,3.040019989013672
4,40,2.9835190773010254,0.16655638813972473,2.816962718963623
5,50,2.769033432006836,0.06963048130273819,2.6994030475616455
6,60,2.390873432159424,0.017435941845178604,2.3734374046325684
7,70,1.5289027690887451,0.004796398337930441,1.5241063833236694
8,80,0.9108121991157532,0.020531220361590385,0.8902809619903564
9,90,0.7179004549980164,0.05807023495435715,0.6598302125930786
10,100,0.624739944934845,0.0009588514803908765,0.6237810850143433
11,110,0.5982255935668945,0.003516023512929678,0.594709575176239
12,120,0.5754320621490479,0.00015504370094276965,0.5752770304679871
13,130,0.5630439519882202,0.0008549827034585178,0.562188982963562
14,140,0.5553942322731018,0.0017938634846359491,0.5536003708839417
15,150,0.5504035353660583,0.0024597053416073322,0.5479438304901123
16,160,0.5458105802536011,0.0026947837322950363,0.5431157946586609
17,170,0.5414694547653198,0.0019980084616690874,0.539471447467804
18,180,0.5371808409690857,0.0018114788690581918,0.535369336605072
19,190,0.5329156517982483,0.001579549629241228,0.5313361287117004
20,200,0.5285667181015015,0.0011653902474790812,0.527401328086853
21,210,0.5240461230278015,0.0009527535876259208,0.5230933427810669
22,220,0.5192897915840149,0.0007221706910058856,0.5185676217079163
23,230,0.5142734050750732,0.0004931302391923964,0.5137802958488464
24,240,0.5090112686157227,0.00029903039103373885,0.5087122321128845
25,250,0.5035649538040161,0.00014546750753652304,0.5034194588661194
26,260,0.4980315566062927,4.4883243390358984e-05,0.49798667430877686
27,270,0.4925249516963959,2.259909933854942e-06,0.4925226867198944
28,280,0.4871457517147064,1.1995389286312275e-05,0.48713377118110657
29,290,0.4819539487361908,6.635271711274981e-05,0.4818876087665558
30,300,0.4769437909126282,0.00015709997387602925,0.47678670287132263
31,310,0.47203388810157776,0.00027604500064626336,0.47175782918930054
32,320,0.4670645296573639,0.00041558349039405584,0.4666489362716675
33,330,0.4618024230003357,0.0005683214403688908,0.46123409271240234
34,340,0.45593559741973877,0.0007255207747220993,0.4552100896835327
35,350,0.44905534386634827,0.0008708180976100266,0.4481845200061798
36,360,0.4407336413860321,0.0009671496227383614,0.4397664964199066
37,370,0.4302176833152771,0.0009642828954383731,0.42925339937210083
38,380,0.41654640436172485,0.0008185316110029817,0.4157278835773468
39,390,0.3991217315196991,0.000550330092664808,0.3985714018344879
40,400,0.3767738938331604,0.0003692441969178617,0.37640464305877686
41,410,0.34844937920570374,0.0003345266741234809,0.34811484813690186
42,420,0.3138653039932251,0.0003549816319718957,0.31351032853126526
43,430,0.2753448188304901,0.0003437268896959722,0.27500107884407043
44,440,0.23086923360824585,0.0003396411193534732,0.23052959144115448
45,450,0.1863085776567459,0.000349456153344363,0.1859591156244278
46,460,0.14249011874198914,0.0003644157841335982,0.1421256959438324
47,470,0.1015840470790863,0.0003342108684591949,0.10124983638525009
48,480,0.06961189210414886,0.0001596795191289857,0.0694522112607956
49,490,0.05635310709476471,1.6058324035839178e-05,0.05633704736828804
50,500,0.06322268396615982,0.00015973349218256772,0.06306295096874237
51,510,0.05544954538345337,8.999148121802136e-05,0.055359553545713425
52,520,0.05125843733549118,1.4867708159727044e-05,0.05124356970191002
53,530,0.05002970993518829,6.295354978647083e-06,0.05002341419458389
54,540,0.04909463971853256,8.26105952000944e-06,0.049086377024650574
55,550,0.0481080524623394,9.967856385628693e-06,0.04809808358550072
56,560,0.04722769185900688,9.41850430535851e-06,0.04721827432513237
57,570,0.04640287160873413,8.271143997262698e-06,0.046394601464271545
58,580,0.04560072347521782,7.442357400577748e-06,0.04559328034520149
59,590,0.044803641736507416,7.041689059406053e-06,0.04479660093784332
60,600,0.0440005287528038,6.832437520642998e-06,0.04399369657039642
61,610,0.043182067573070526,6.533502528327517e-06,0.043175533413887024
62,620,0.04233824834227562,6.1363462009467185e-06,0.04233211278915405
63,630,0.041458647698163986,5.758005499956198e-06,0.041452888399362564
64,640,0.04053228721022606,5.437892923509935e-06,0.040526848286390305
65,650,0.03954658284783363,5.136263098393101e-06,0.039541445672512054
66,660,0.03848716616630554,4.851422545470996e-06,0.038482315838336945
67,670,0.03733770176768303,4.587179319059942e-06,0.03733311593532562
68,680,0.03607933223247528,4.3532181734917685e-06,0.03607497736811638
69,690,0.03468973562121391,4.165788595855702e-06,0.03468557074666023
70,700,0.03314400464296341,4.024665486213053e-06,0.03313998132944107
71,710,0.03141472488641739,3.945093340007588e-06,0.03141077980399132
72,720,0.02947363071143627,3.919271421182202e-06,0.02946971170604229
73,730,0.027296733111143112,3.9372262108372524e-06,0.027292795479297638
74,740,0.024872301146388054,3.954575731768273e-06,0.024868346750736237
75,750,0.02221597544848919,3.903676770278253e-06,0.0222120713442564
76,760,0.019394272938370705,3.691290885399212e-06,0.01939058117568493
77,770,0.0165471900254488,3.263878625148209e-06,0.016543926671147346
78,780,0.013892398215830326,2.6425525447848486e-06,0.013889756053686142
79,790,0.011668575927615166,1.91693652595859e-06,0.011666659265756607
80,800,0.010008351877331734,1.1834038105007494e-06,0.010007168166339397
81,810,0.008838032372295856,5.490998091772781e-07,0.008837482891976833
82,820,0.007949315011501312,1.537711966648203e-07,0.0079491613432765
83,830,0.007174535654485226,3.486107402750349e-08,0.007174500729888678
84,840,0.006453468929976225,4.522151186847623e-08,0.006453423760831356
85,850,0.005782628897577524,4.9741927909963124e-08,0.005782579071819782
86,860,0.0051668863743543625,3.540884563335567e-08,0.005166850984096527
87,870,0.004607573617249727,2.3896930656519544e-08,0.0046075498685240746
88,880,0.00410373043268919,2.2068526561724866e-08,0.0041037085466086864
89,890,0.0036531544756144285,2.6961544108417e-08,0.0036531274672597647
90,900,0.0032528259325772524,3.454102426303507e-08,0.0032527914736419916
91,910,0.0028987505938857794,4.288234123350776e-08,0.002898707753047347
92,920,0.0025889563839882612,8.354934522003532e-08,0.0025888727977871895
93,930,0.003809804329648614,4.6437598939519376e-06,0.0038051605224609375
94,940,0.0027491976507008076,1.1411016203055624e-06,0.00274805654771626
95,950,0.0019119856879115105,1.0188589527615477e-08,0.0019119754433631897
96,960,0.0017874492332339287,4.058736635670357e-07,0.00178704340942204
97,970,0.0016390442615374923,4.429201112543524e-07,0.0016386013012379408
98,980,0.0014622227754443884,2.828166145718569e-07,0.0014619400026276708
99,990,0.0013203459093347192,1.7858076262200484e-07,0.0013201673282310367
100,1000,0.0012022091541439295,1.3779464325125446e-07,0.0012020713184028864
101,1010,0.0010976212797686458,1.1945202516017162e-07,0.0010975018376484513
102,1020,0.0010029778350144625,1.0523631743808437e-07,0.001002872595563531
103,1030,0.000917132303584367,9.132493516972318e-08,0.0009170409757643938
104,1040,0.0008392404415644705,8.245226723602173e-08,0.0008391579613089561
105,1050,0.0007681791903451085,8.318939137552661e-08,0.0007680960115976632
106,1060,0.0007034302689135075,8.666544459856595e-08,0.0007033435977064073
107,1070,0.0006444242899306118,8.211397073409898e-08,0.000644342158921063
108,1080,0.0005906785372644663,8.060571587975573e-08,0.0005905979196541011
109,1090,0.0005417711799964309,7.834959347974291e-08,0.0005416928324848413
110,1100,0.0004972648457624018,7.627575371316198e-08,0.0004971885937266052
111,1110,0.0004568202421069145,7.341513708070124e-08,0.0004567468131426722
112,1120,0.0004200693219900131,7.058992679276344e-08,0.00041999874520115554
113,1130,0.0003867007326334715,6.70869582108935e-08,0.0003866336483042687
114,1140,0.000356539327185601,5.823356019618586e-08,0.00035648109042085707
115,1150,0.0003583721991162747,1.3529543707591074e-08,0.00035835866583511233
116,1160,0.0048433938063681126,8.118216101138387e-06,0.0048352754674851894
117,1170,0.001381147769279778,1.9366482320037903e-06,0.0013792110839858651
118,1180,0.0007357617141678929,5.309728976499173e-07,0.0007352307438850403
119,1190,0.00036188645754009485,1.3650374341978022e-07,0.00036174996057525277
120,1200,0.00024624206707812846,1.2763695877993086e-08,0.00024622929049655795
121,1210,0.00022012747649569064,3.6834535421803594e-08,0.00022009064559824765
122,1220,0.00020649193902499974,3.671482318168273e-08,0.00020645522454287857
123,1230,0.00019449494720902294,3.532289127861077e-08,0.0001944596297107637
124,1240,0.00018361154070589691,2.7505294042384776e-08,0.0001835840375861153
125,1250,0.00017351156566292048,2.600070558855805e-08,0.00017348556139040738
126,1260,0.0001640031987335533,2.6069130854011746e-08,0.00016397713625337929
127,1270,0.00015532047837041318,2.8228285486875393e-08,0.00015529224765487015
128,1280,0.00014747089880984277,2.827411726968876e-08,0.00014744262443855405
129,1290,0.0001402172929374501,2.4126771691612703e-08,0.00014019316586200148
130,1300,0.00013356214913073927,2.186557424010971e-08,0.00013354027760215104
131,1310,0.00012743640400003642,2.103811880260764e-08,0.0001274153619306162
132,1320,0.00012177812459412962,1.8771658005789504e-08,0.00012175935262348503
133,1330,0.00011656379501800984,1.7602177493358795e-08,0.00011654619447654113
134,1340,0.00011174927931278944,1.5819297871644267e-08,0.0001117334613809362
135,1350,0.00010729397763498127,1.4718928298407263e-08,0.00010727925837272778
136,1360,0.00010317026317352429,1.356616508019215e-08,0.00010315669351257384
137,1370,9.934757690643892e-05,1.2483662104045834e-08,9.933509136317298e-05
138,1380,9.58090167841874e-05,1.2175362940070045e-08,9.579684410709888e-05
139,1390,9.335992945125327e-05,1.956064465957752e-08,9.334037167718634e-05
140,1400,0.0002466765290591866,4.26573990353063e-07,0.00024624995421618223
141,1410,0.001284284982830286,2.328153414055123e-06,0.0012819567928090692
142,1420,0.0009997658198699355,2.26262500291341e-06,0.0009975031716749072
143,1430,0.00040013762190937996,8.343557738044183e-07,0.0003993032732978463
144,1440,0.00018859586270991713,2.490041026703693e-07,0.00018834686488844454
145,1450,0.00011892324255313724,1.6292950988372468e-07,0.00011876031203428283
