,iter,total_loss,loss_b,loss_v
0,0,9.627204895019531,1.0163984298706055,8.610806465148926
1,10,9.450621604919434,0.8404617309570312,8.610159873962402
2,20,9.116579055786133,0.5096216797828674,8.60695743560791
3,30,8.652789115905762,0.06471019238233566,8.588078498840332
4,40,8.596871376037598,0.06420733034610748,8.53266429901123
5,50,8.559484481811523,0.027927644550800323,8.531557083129883
6,60,8.540144920349121,0.00040644369437359273,8.539738655090332
7,70,8.521617889404297,0.0017771769780665636,8.519840240478516
8,80,8.488094329833984,0.010276824235916138,8.47781753540039
9,90,8.420480728149414,0.012891309335827827,8.407588958740234
10,100,8.243614196777344,0.007775328122079372,8.235838890075684
11,110,7.643817901611328,0.004441130440682173,7.639376640319824
12,120,6.20424747467041,0.013168560341000557,6.191079139709473
13,130,5.409583568572998,0.015517085790634155,5.394066333770752
14,140,4.621079921722412,0.02459394559264183,4.5964860916137695
15,150,3.98760724067688,0.0014429866569116712,3.9861643314361572
16,160,3.492016077041626,0.00235994765534997,3.4896562099456787
17,170,3.1100032329559326,0.0043217893689870834,3.1056814193725586
18,180,2.847134590148926,0.0012782462872564793,2.8458564281463623
19,190,2.671619415283203,0.0016331145307049155,2.6699862480163574
20,200,2.4714152812957764,0.0007094209431670606,2.47070574760437
21,210,2.267695426940918,0.006017311476171017,2.2616782188415527
22,220,2.079249382019043,0.0041091907769441605,2.0751402378082275
23,230,1.8964825868606567,0.009924579411745071,1.8865580558776855
24,240,1.6003611087799072,3.843667946057394e-05,1.6003227233886719
25,250,1.0308599472045898,0.00031024281634017825,1.0305496454238892
26,260,0.4231020510196686,0.0025921089109033346,0.420509934425354
27,270,0.207876518368721,0.0026634724345058203,0.2052130401134491
28,280,0.2008979320526123,0.0008409221773035824,0.2000570148229599
29,290,0.17214518785476685,0.00029749731766059995,0.17184768617153168
30,300,0.16379931569099426,0.00010878423927351832,0.16369053721427917
31,310,0.16311761736869812,3.1214862246997654e-05,0.163086399435997
32,320,0.16103127598762512,0.00012289629376027733,0.16090838611125946
33,330,0.16028591990470886,0.00015383903519250453,0.16013208031654358
34,340,0.15948697924613953,0.000140004136483185,0.15934696793556213
35,350,0.15875567495822906,8.532029460184276e-05,0.1586703509092331
36,360,0.15812186896800995,8.788451668806374e-05,0.15803398191928864
37,370,0.15752281248569489,8.401375089306384e-05,0.15743879973888397
38,380,0.1569695621728897,8.108458132483065e-05,0.15688848495483398
39,390,0.15645118057727814,7.714460662100464e-05,0.1563740372657776
40,400,0.15596507489681244,7.226959860417992e-05,0.15589280426502228
41,410,0.15550854802131653,7.188589370343834e-05,0.1554366648197174
42,420,0.15507809817790985,7.120937516447157e-05,0.15500688552856445
43,430,0.1546715348958969,6.938413571333513e-05,0.15460215508937836
44,440,0.15428701043128967,6.867613410577178e-05,0.15421833097934723
45,450,0.1539224535226822,6.757846131222323e-05,0.1538548767566681
46,460,0.15357623994350433,6.682690582238138e-05,0.15350940823554993
47,470,0.15324687957763672,6.609037518501282e-05,0.153180792927742
48,480,0.15293295681476593,6.547515658894554e-05,0.15286748111248016
49,490,0.15263351798057556,6.47593624307774e-05,0.1525687575340271
50,500,0.15234708786010742,6.432504596887156e-05,0.15228275954723358
51,510,0.15207277238368988,6.389331247191876e-05,0.15200887620449066
